stopID,stopDate,stopTime,stopCity,stopZip,stopReason,stopReasonDesc,stopSearch,stopSearchDesc,stopOutcome,stopOutcomeDesc,stopContra,stopContraDesc,citationType,citationTypeDesc,driverAge,driverGender,driverRace,officer,officerAge,officerRace,officerGender,Location 1
80266,2011-09-12,11:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,43,M,,40,34,W,M,"WOODSTOCK AVE
"
82674,2011-09-12,11:25:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,50,M,,50,23,W,M,"WOODSTOCK AVE
"
67555,2011-09-20,8:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,,,,M,W,39,25,W,M,"CLEVELAND AVE
"
67781,2011-09-21,4:00:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,,,,M,W,39,25,W,M,"LIBRARY AVE
"
67787,2011-09-21,10:30:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,18,M,W,39,25,W,M,"FOREST ST
"
68541,2011-09-24,10:15:00PM,Rutland City,5701,M,Moving Violation,SRS,Consent Search-Rsnbl Suspicion,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,30,F,W,35,35,W,M,"STATE ST
"
68549,2011-09-24,11:55:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,58,F,W,39,25,W,M,"S MAIN ST
"
69425,2011-09-26,2:05:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,52,M,W,44,28,W,M,"HILLCREST RD
"
68667,2011-09-28,12:25:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,36,M,W,46,56,W,M,"PIERPOINT AVE
"
68662,2011-09-28,12:55:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,26,M,W,46,56,W,M,"FOREST ST
"
75056,2011-09-29,8:19:00PM,Rutland City,5701,M,Moving Violation,SPC,Consent Search-Probable Cause,T,Ticket / VCVC Issued,C,Contraband/Evidence Found,,,,M,W,35,35,W,M,"N MAIN ST
"
75057,2011-09-29,8:19:00PM,Rutland City,5701,M,Moving Violation,SPC,Consent Search-Probable Cause,T,Ticket / VCVC Issued,C,Contraband/Evidence Found,IV,Inspection Violation,20,M,W,35,35,W,M,"N MAIN ST
"
75055,2011-09-29,8:19:00PM,Rutland City,5701,M,Moving Violation,SPC,Consent Search-Probable Cause,T,Ticket / VCVC Issued,C,Contraband/Evidence Found,MV,Moving Violation,20,M,W,35,35,W,M,"N MAIN ST
"
69735,2011-09-30,9:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,62,M,W,39,25,W,M,"PINE ST
"
70273,2011-10-10,12:43:00AM,Rutland City,5701,M,Moving Violation,SRS,Consent Search-Rsnbl Suspicion,A,Arrest for Violation,NC,No Contraband/Evidence Found,MV,Moving Violation,40,M,B,35,36,W,M,"WALES ST
"
79365,2011-10-12,1:28:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,28,M,,39,25,W,M,"WOODSTOCK AVE
"
79370,2011-10-12,2:10:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,32,F,,39,25,W,M,"WOODSTOCK AVE
"
79363,2011-10-12,12:03:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,62,F,W,39,25,W,M,"N MAIN ST
"
79253,2011-10-12,12:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,20,M,,39,25,W,M,"N MAIN ST
"
79255,2011-10-12,12:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,41,M,W,39,25,W,M,"N MAIN ST
"
79258,2011-10-12,1:07:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,53,F,W,39,25,W,M,"N MAIN ST
"
79260,2011-10-12,1:21:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,59,M,W,39,25,W,M,"N MAIN ST
"
79344,2011-10-12,1:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,60,M,W,39,25,W,M,"WEST ST
"
79373,2011-10-12,2:23:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,56,M,W,39,25,W,M,"WEST ST
"
79375,2011-10-12,2:56:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,40,,,39,25,W,M,"N MAIN ST
"
70981,2011-10-13,9:25:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,RV,Registration Violation,23,F,W,46,56,W,M,"S MAIN ST
"
70982,2011-10-13,9:25:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,25,F,W,46,56,W,M,"S MAIN ST
"
71392,2011-10-16,9:00:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,RV,Registration Violation,33,M,W,6,50,W,M,"FOREST ST
"
72376,2011-10-17,10:40:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,56,F,W,44,28,W,M,"STRATTON RD
"
71678,2011-10-18,2:55:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,44,M,,1,28,W,M,"RIVER ST
"
71679,2011-10-18,7:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,61,M,W,39,25,W,M,"N MAIN ST
"
71587,2011-10-18,10:30:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,35,M,W,46,56,W,M,"WEST ST
"
71628,2011-10-18,10:50:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,46,M,W,46,56,W,M,"STATE ST
"
72351,2011-10-21,10:00:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,F,W,6,50,W,M,"STRONGS AVE
"
72333,2011-10-21,9:22:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,18,M,,36,39,W,M,"N MAIN ST
"
72372,2011-10-22,3:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,53,F,W,46,56,W,M,"FOREST ST
"
72371,2011-10-22,3:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,46,M,W,46,56,W,M,"FOREST ST
"
72374,2011-10-22,3:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,F,W,46,56,W,M,"FOREST ST
"
72375,2011-10-22,4:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,59,M,W,46,56,W,M,"FOREST ST
"
72343,2011-10-23,6:20:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,51,F,W,39,25,W,M,"STRONGS AVE
"
72344,2011-10-23,9:59:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,57,F,U,39,25,W,M,"S MAIN ST
"
72456,2011-10-24,2:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,42,F,W,16,55,W,M,"N MAIN ST
"
72457,2011-10-24,2:38:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,29,F,W,16,55,W,M,"N MAIN ST
"
72660,2011-10-24,10:00:00PM,Rutland City,5701,M,Moving Violation,SRS,Consent Search-Rsnbl Suspicion,W,Written Warning Issued,C,Contraband/Evidence Found,,,19,F,W,35,36,W,M,"CHURCH ST
"
72345,2011-10-24,2:50:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,41,M,W,39,25,W,M,"WOODSTOCK AVE
"
73310,2011-10-24,6:55:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,51,F,W,39,25,W,M,"STRONGS AVE
"
72458,2011-10-24,6:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,44,F,W,44,28,W,M,"CENTER ST
"
72596,2011-10-25,12:05:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,M,,16,55,W,M,"N MAIN ST
"
72597,2011-10-25,12:40:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,27,M,W,16,55,W,M,"N MAIN ST
"
72598,2011-10-25,1:04:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,34,F,,16,55,W,M,"N MAIN ST
"
72599,2011-10-25,1:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,52,F,W,16,55,W,M,"N MAIN ST
"
72600,2011-10-25,2:28:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,22,F,W,16,55,W,M,"N MAIN ST
"
72601,2011-10-25,2:45:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,21,F,W,16,55,W,M,"N MAIN ST
"
72591,2011-10-25,10:00:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,51,M,W,46,56,W,M,"FOREST ST
"
72592,2011-10-25,10:20:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,23,F,W,46,56,W,M,"FOREST ST
"
72593,2011-10-25,10:35:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,62,M,W,46,56,W,M,"FOREST ST
"
72595,2011-10-25,10:55:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,66,M,,46,56,W,M,"FOREST ST
"
75749,2011-10-26,10:25:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,39,F,W,50,23,W,M,"N MAIN ST
"
72860,2011-10-27,11:20:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,19,M,,46,56,W,M,"CURTIS AVE
"
73090,2011-10-28,5:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,C,Contraband/Evidence Found,MV,Moving Violation,25,M,W,44,28,W,M,"MADISON ST
"
73089,2011-10-28,5:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,C,Contraband/Evidence Found,MV,Moving Violation,25,M,W,44,28,W,M,"MADISON ST
"
75073,2011-11-11,10:40:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,29,M,,46,56,W,M,"FOREST ST
"
75075,2011-11-11,11:35:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,44,F,,46,56,W,M,"FOREST ST
"
75077,2011-11-11,12:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,47,M,,46,56,W,M,"FOREST ST
"
75060,2011-11-13,7:20:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,49,M,A,6,50,W,M,"CENTER ST
"
75067,2011-11-13,8:38:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,,,,F,W,6,50,W,M,"WEST ST
"
75096,2011-11-14,3:02:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,64,M,,16,55,W,M,"N MAIN ST
"
75097,2011-11-14,3:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,IV,Inspection Violation,74,M,W,16,55,W,M,"GROVE ST
"
75080,2011-11-15,12:03:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,51,F,W,16,55,W,M,"N MAIN ST
"
75081,2011-11-15,12:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,43,M,,16,55,W,M,"N MAIN ST
"
75089,2011-11-15,12:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,53,M,W,16,55,W,M,"N MAIN ST
"
75090,2011-11-15,1:05:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,23,M,W,16,55,W,M,"N MAIN ST
"
75091,2011-11-15,1:25:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,IV,Inspection Violation,30,M,W,16,55,W,M,"N MAIN ST
"
75093,2011-11-15,2:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,41,M,,16,55,W,M,"N MAIN ST
"
75095,2011-11-15,2:37:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,IV,Inspection Violation,49,M,U,16,55,W,M,"CRESCENT ST
"
75079,2011-11-15,11:30:00PM,Rutland City,5701,M,Moving Violation,SRS,Consent Search-Rsnbl Suspicion,T,Ticket / VCVC Issued,C,Contraband/Evidence Found,MV,Moving Violation,30,M,W,35,36,W,M,"FOREST ST
"
75735,2011-11-15,8:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,51,M,W,39,25,W,M,"WEST ST
"
75292,2011-11-15,9:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,27,M,W,39,25,W,M,"WALES ST
"
75734,2011-11-15,9:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,27,M,W,39,25,W,M,"WALES ST
"
75101,2011-11-15,3:15:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,36,F,W,44,28,W,M,"STRATTON RD
"
75104,2011-11-15,4:55:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,58,M,,44,28,W,M,"S MAIN ST
"
75294,2011-11-16,9:20:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,20,M,,6,50,W,M,"MERCHANTS ROW
"
75146,2011-11-16,11:50:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,38,F,W,16,55,W,M,"N MAIN ST
"
75147,2011-11-16,12:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,35,M,,16,55,W,M,"N MAIN ST
"
75149,2011-11-16,1:30:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,80,M,,16,55,W,M,"N MAIN ST
"
75148,2011-11-16,2:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,57,M,U,16,55,W,M,"N MAIN ST
"
75293,2011-11-16,12:15:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,31,F,,39,25,W,M,"WEST ST
"
75307,2011-11-16,9:33:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,34,M,W,39,25,W,M,"DORR DR
"
75608,2011-11-17,9:10:00PM,Rutland City,5701,E,Externally Generated Stop,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,26,F,W,6,50,W,M,"PLEASANT ST
"
75624,2011-11-18,2:43:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,55,F,W,44,28,W,M,"STRATTON RD
"
75629,2011-11-19,11:55:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,32,M,W,39,25,W,M,"WALES ST
"
75628,2011-11-19,11:55:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,32,M,W,39,25,W,M,"WALES ST
"
75610,2011-11-19,1:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,57,M,,46,56,W,M,"STRATTON RD
"
75611,2011-11-19,2:15:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,58,F,,46,56,W,M,"STRATTON RD
"
75632,2011-11-20,12:05:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,27,F,W,1,28,W,M,"STATE ST
"
75695,2011-11-20,3:58:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,48,M,,1,28,W,M,"STRATTON RD
"
75698,2011-11-20,4:00:00PM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,IV,Inspection Violation,36,F,,1,28,W,M,"ALLEN ST
"
75605,2011-11-20,7:26:00AM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,31,M,W,25,51,W,M,"STRONGS AVE
"
75606,2011-11-20,4:16:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,66,F,W,25,51,W,M,"MERCHANTS ROW
"
75783,2011-11-20,7:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,W,Written Warning Issued,X,No Applicable/No Search,,,55,M,W,39,25,W,M,"S MAIN ST
"
75613,2011-11-20,12:35:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,35,F,W,46,56,W,M,"WEST ST
"
75614,2011-11-20,2:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,33,F,,46,56,W,M,"CRESCENT ST
"
75620,2011-11-20,2:50:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,30,M,,46,56,W,M,"S MAIN ST
"
76416,2011-11-20,7:15:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,47,M,W,50,23,W,M,"WEST ST
"
75700,2011-11-21,12:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,28,F,W,16,55,W,M,"N MAIN ST
"
75704,2011-11-21,12:10:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,48,F,,16,55,W,M,"N MAIN ST
"
75708,2011-11-21,12:40:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,55,M,,16,55,W,M,"N MAIN ST
"
75709,2011-11-21,1:00:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,32,F,W,16,55,W,M,"N MAIN ST
"
75711,2011-11-21,1:20:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,NC,No Contraband/Evidence Found,MV,Moving Violation,44,M,,16,55,W,M,"N MAIN ST
"
75717,2011-11-21,1:49:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,48,M,W,16,55,W,M,"N MAIN ST
"
75719,2011-11-21,2:15:00PM,Rutland City,5701,M,Moving Violation,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,45,M,W,16,55,W,M,"N MAIN ST
"
75630,2011-11-21,12:15:00AM,Rutland City,5701,V,Vehicle Equipment,NS,No Search Conducted,T,Ticket / VCVC Issued,X,No Applicable/No Search,MV,Moving Violation,37,M,W,39,25,W,M,"MERCHANTS ROW
"
